x,y,phenotype,dataset
14.80776,-0.37112594,Diseased,26
-3.9890728,14.409059,Diseased,26
12.589798,-0.1515029,Diseased,26
14.308763,-0.5035782,Diseased,26
5.8058333,15.481832,Diseased,26
14.042416,1.4999598,Diseased,26
-1.0557691,15.986651,Diseased,26
15.399323,-1.36071,Diseased,26
15.339291,-0.78270674,Diseased,26
-0.0033479964,16.578617,Diseased,26
13.219673,-0.35170633,Diseased,26
-4.9152966,2.1995184,Diseased,26
14.757552,-0.84048283,Diseased,26
2.1856012,15.875158,Diseased,26
15.483032,1.1612266,Diseased,26
-2.588319,12.662967,Diseased,26
12.691961,1.3333772,Diseased,26
-6.3840914,2.8073726,Diseased,26
15.460497,-1.3382761,Diseased,26
13.276018,1.2005854,Diseased,26
-0.60657096,15.805851,Diseased,26
15.071744,0.93115747,Diseased,26
12.861143,2.3310502,Diseased,26
12.189988,-0.56750983,Diseased,26
-1.5293008,19.125154,Diseased,26
-3.7830026,13.953769,Diseased,26
-0.46697885,19.543745,Diseased,26
-0.36387265,14.765523,Diseased,26
-6.3805065,2.7954826,Diseased,26
14.837825,-0.6075934,Diseased,26
15.802808,1.034478,Diseased,26
-0.41159233,-0.16546859,Diseased,26
12.679471,-1.048071,Diseased,26
0.6173033,15.2522,Diseased,26
-1.2255565,18.470417,Diseased,26
5.417355,17.350168,Control,81
14.409641,0.60222954,Diseased,26
15.692022,-2.3192532,Diseased,26
3.6950703,17.248772,Diseased,26
-1.9235975,14.272062,Diseased,26
12.515685,0.8098015,Diseased,26
-4.0139933,15.044284,Diseased,26
14.457434,-0.06554501,Diseased,26
3.8911123,13.601904,Diseased,26
3.3122609,9.883768,Diseased,20
-2.5933433,11.917358,Diseased,26
14.052068,-1.9317957,Diseased,26
16.123224,-0.9432034,Diseased,26
11.705326,19.919138,Diseased,26
-3.9651005,14.15608,Diseased,26
15.009786,1.2657146,Diseased,26
13.619697,1.7414873,Diseased,26
12.500149,-0.9714156,Diseased,26
13.741797,1.0901511,Diseased,26
14.699662,0.061722636,Diseased,26
13.896488,-1.1427052,Diseased,26
13.636235,-0.45627403,Diseased,26
13.798249,2.0045571,Diseased,26
14.474246,1.9218751,Diseased,26
0.38248947,18.982224,Control,81
-0.68276334,19.037773,Diseased,26
14.08775,0.36283854,Diseased,26
0.5331633,16.600397,Diseased,26
14.26009,-1.2012485,Diseased,26
-2.6415908,14.491217,Diseased,26
4.7219105,17.397432,Control,81
11.35218,-1.0919414,Diseased,26
12.347021,-0.0757329,Diseased,26
12.788428,-1.4091294,Diseased,26
14.361799,0.7139824,Diseased,26
5.4135976,13.392337,Diseased,26
-1.1383168,17.296417,Diseased,26
14.678454,-0.49926066,Diseased,26
5.8282566,16.876703,Diseased,26
3.310184,11.196363,Diseased,54
0.3365103,15.950057,Diseased,26
14.698224,-0.6073103,Diseased,26
15.172005,-0.33406472,Diseased,26
13.924509,1.5464406,Diseased,26
12.383681,2.3604593,Diseased,26
13.705968,-0.8783038,Diseased,26
14.595129,1.104461,Diseased,26
15.464192,-1.0188377,Diseased,26
3.2387836,8.100126,Diseased,26
-2.8697712,1.7087734,Diseased,26
1.6431122,17.778389,Diseased,26
14.459604,-2.6515703,Diseased,26
12.635963,-0.83743256,Diseased,26
14.134689,1.2478415,Diseased,26
3.0261354,13.713986,Diseased,26
3.6321425,18.852097,Control,81
13.204741,0.5880666,Diseased,26
12.217306,-0.33790275,Diseased,26
-3.6301494,1.1883186,Diseased,26
15.478034,1.2153044,Diseased,26
13.090701,0.5847232,Diseased,26
-5.039638,7.7950897,Diseased,26
13.715027,0.5024746,Diseased,26
13.241551,0.042696755,Diseased,26
-1.943703,13.501563,Diseased,26
13.965278,2.3099303,Diseased,26
4.0506825,18.831917,Diseased,26
13.310302,1.7190454,Diseased,26
3.4681036,11.642267,Diseased,48
4.6065216,14.672194,Diseased,26
13.218549,-0.978144,Diseased,26
3.286377,18.14071,Control,81
-2.706538,12.729732,Diseased,26
15.015517,1.0223179,Diseased,26
16.151741,-1.4139861,Diseased,26
14.259687,0.87851936,Diseased,26
-4.498453,15.646478,Diseased,26
6.023826,14.855304,Diseased,26
-3.0214837,1.567102,Diseased,26
12.743945,-1.0883507,Diseased,26
15.089592,-0.4522808,Diseased,26
-1.2382979,-0.117034346,Diseased,26
12.862112,-1.2973802,Diseased,26
11.566906,-0.5036751,Diseased,26
13.363237,1.1828153,Diseased,26
-3.0000794,14.119346,Diseased,26
2.3343434,15.023117,Diseased,26
12.814289,-1.450616,Diseased,26
15.441101,0.5378595,Diseased,26
15.300288,-0.18208903,Diseased,26
15.39851,-0.42397395,Diseased,26
15.805876,-0.67684275,Diseased,26
13.952399,0.719179,Diseased,26
14.485088,-1.0983146,Diseased,26
13.720307,0.7960058,Diseased,26
13.844791,-1.0503427,Diseased,26
0.22451717,18.436178,Diseased,26
14.665002,0.18389627,Diseased,26
1.9754999,17.415257,Control,81
15.064351,-0.6263773,Diseased,26
12.463078,-1.1274215,Diseased,26
-6.141289,3.0420916,Diseased,26
13.581617,0.27393955,Diseased,26
-1.4549956,-0.7342228,Diseased,26
-2.837864,13.507384,Diseased,26
13.019319,-0.5806222,Diseased,26
12.511726,0.16408435,Diseased,26
3.3228388,8.209837,Diseased,12
5.35029,13.326591,Diseased,26
11.739762,0.5142466,Diseased,26
14.236132,0.78075427,Diseased,26
11.764947,0.047978625,Diseased,26
14.133646,-0.046014845,Diseased,26
0.6595264,15.777363,Control,81
5.3692923,14.613978,Control,81
11.911807,1.6705569,Diseased,26
0.3163757,16.318874,Diseased,26
5.627502,16.434658,Control,81
3.4839256,15.902379,Control,81
14.705057,1.1245414,Diseased,26
1.8977675,14.542548,Diseased,26
11.878165,-1.0374997,Diseased,26
12.826843,-1.8068004,Diseased,26
15.37412,-1.1740041,Diseased,26
13.797624,-0.78542465,Diseased,26
13.402278,-1.3267398,Diseased,26
16.389227,0.65103155,Diseased,26
11.849356,-0.21186733,Diseased,26
15.792536,-0.4433207,Diseased,26
-0.32012168,19.40024,Diseased,26
3.6559002,17.563417,Diseased,26
-0.7866086,19.403362,Diseased,26
12.191464,-1.5174704,Diseased,26
14.993538,-0.35982096,Diseased,26
5.902242,16.581038,Diseased,26
5.6282897,17.130878,Diseased,26
-4.140341,13.817524,Diseased,26
12.763071,-0.6809993,Diseased,26
14.952769,1.2803217,Diseased,26
15.331119,0.07137785,Diseased,26
13.6113,0.5047794,Diseased,26
13.794462,1.3852017,Diseased,26
12.884653,-1.1843138,Diseased,26
5.3099833,13.267051,Diseased,26
11.297593,-1.144601,Diseased,26
12.7867,-1.4243377,Diseased,26
-0.41790968,0.5107719,Diseased,26
12.544221,0.5485993,Diseased,26
3.2761931,10.84512,Diseased,20
15.49602,0.17325322,Diseased,26
15.204288,0.7410422,Diseased,26
1.5214206,18.453676,Diseased,26
12.376284,-1.3291677,Diseased,26
12.929923,0.50489974,Diseased,26
11.279259,-1.1381603,Diseased,26
15.38601,1.4561142,Diseased,26
-1.0779011,15.835079,Diseased,26
2.2924159,15.699181,Diseased,26
13.387524,2.5705247,Diseased,26
11.213312,1.1338612,Diseased,26
14.910362,-0.11540345,Diseased,26
-4.988369,12.890611,Diseased,26
12.490548,1.4962991,Diseased,26
14.156538,0.7901937,Diseased,26
12.207489,0.9917115,Diseased,26
14.694241,-1.7116697,Diseased,26
-4.512623,15.660639,Diseased,26
14.115259,1.8968304,Diseased,26
13.354965,-0.45103538,Diseased,26
-3.0972257,14.037073,Diseased,26
13.994798,-0.88352203,Diseased,26
-1.6757594,18.944641,Diseased,26
13.20972,0.025302518,Diseased,26
-4.953418,19.462376,Diseased,26
12.990432,-1.7679858,Diseased,26
12.599514,-0.73435223,Diseased,26
0.81900805,19.521255,Diseased,26
3.1463122,11.052278,Diseased,26
15.677275,0.37637052,Diseased,26
4.1089463,18.884865,Diseased,26
15.428869,0.0012294719,Diseased,26
-0.5532415,14.785188,Diseased,26
-2.6843715,14.363117,Diseased,26
12.371185,-0.5118779,Diseased,26
-0.67464584,19.05465,Diseased,26
15.4184,0.4577134,Diseased,26
14.564024,-0.15538502,Diseased,26
4.884935,16.062122,Control,81
12.165553,-0.48079023,Diseased,26
13.797086,-1.0096625,Diseased,26
-3.2164528,12.978191,Diseased,26
13.9599,-0.3948458,Diseased,26
-6.0049624,1.8655483,Diseased,26
-0.843759,14.820851,Diseased,26
-7.097805,10.809534,Diseased,26
-5.0072494,6.3141055,Control,81
3.3586566,8.21546,Diseased,48
13.308282,1.4340686,Diseased,26
-0.7350574,16.986742,Diseased,26
13.671773,0.5181718,Diseased,26
11.357116,0.67880756,Diseased,26
14.079441,0.8530999,Diseased,26
15.093504,-0.47041887,Diseased,26
15.132323,-1.6980354,Diseased,26
1.0560366,15.914644,Diseased,26
14.637278,-0.10405027,Diseased,26
-4.953428,19.462763,Diseased,26
14.352286,0.47320166,Diseased,26
3.7297873,13.914761,Diseased,26
-1.3199852,18.641342,Diseased,26
12.587778,-2.2188044,Diseased,26
4.5133395,16.744665,Control,81
12.266404,1.6665194,Diseased,26
4.591859,13.840347,Diseased,26
15.518062,0.82424015,Diseased,26
13.599211,-1.0664364,Diseased,26
14.169885,1.082129,Diseased,26
16.402922,0.6458738,Diseased,26
14.001667,-2.8294384,Diseased,26
14.92806,0.08673217,Diseased,26
14.617268,-0.2396493,Diseased,26
13.052406,0.4235712,Diseased,26
13.50822,1.1861491,Diseased,26
-2.3777134,0.19887033,Diseased,26
15.942336,0.33839232,Diseased,26
11.951617,1.878417,Diseased,26
5.342329,15.198261,Control,81
13.85514,2.0984716,Diseased,26
14.62991,2.131929,Diseased,26
13.633884,-0.719662,Diseased,26
11.534917,0.22422945,Diseased,26
-4.879901,6.7693253,Control,81
11.940478,-1.7641582,Diseased,26
15.735881,-0.8577925,Diseased,26
-5.054058,7.7651935,Diseased,26
-3.564653,10.806417,Diseased,26
15.477108,2.026951,Diseased,26
12.618064,-0.4171181,Diseased,26
13.884726,-0.6350817,Diseased,26
15.792255,0.731174,Diseased,26
3.6295724,17.554844,Control,81
11.882038,1.6669388,Diseased,26
15.008046,-0.7060365,Diseased,26
0.2445208,16.39077,Control,81
12.233259,1.2874446,Diseased,26
11.710224,1.3559021,Diseased,26
3.2783673,10.778482,Diseased,20
3.9516575,9.924721,Diseased,52
-0.28331274,16.682531,Diseased,26
0.14871222,15.5546665,Diseased,26
14.2483635,2.5627341,Diseased,26
13.2862835,0.0956355,Diseased,26
13.174631,-2.0127566,Diseased,26
-1.9417363,14.839807,Diseased,26
6.0678883,15.153572,Diseased,26
-4.691757,9.26382,Diseased,26
15.017184,-1.262431,Diseased,26
15.677518,0.3149841,Diseased,26
-0.90925205,16.833288,Diseased,26
12.535877,0.6244181,Diseased,26
14.747154,-0.8111253,Diseased,26
-4.5421247,15.685793,Diseased,26
2.5394857,18.198284,Diseased,26
4.684243,17.274145,Diseased,26
14.487053,-2.6397278,Diseased,26
14.780958,-1.423887,Diseased,26
13.713573,1.806874,Diseased,26
11.939264,-0.09542986,Diseased,26
11.945142,-1.7824433,Diseased,26
15.787458,-1.5996739,Diseased,26
13.29408,-0.42039266,Diseased,26
13.760085,-2.1995466,Diseased,26
13.725232,1.0105705,Diseased,26
3.919516,17.206131,Control,81
5.391632,15.214523,Control,81
14.553587,0.4620475,Diseased,26
-2.1034906,12.572846,Diseased,26
-1.2492355,16.825802,Diseased,26
14.62679,0.31694558,Diseased,26
11.184861,0.34195048,Diseased,26
3.7665608,9.43585,Diseased,52
13.789954,-1.2937808,Diseased,26
3.705069,17.289867,Control,81
14.773336,-1.1620728,Diseased,26
15.7863245,1.0406398,Diseased,26
3.0588737,13.729781,Diseased,26
4.6335993,14.490448,Diseased,26
13.620559,0.22556932,Diseased,26
13.207158,-0.4505794,Diseased,26
14.04162,-0.7372393,Diseased,26
14.245227,0.39625695,Diseased,26
6.01053,14.975088,Diseased,26
-1.2243463,0.55016696,Diseased,26
-3.0613372,12.885071,Diseased,26
14.749401,-1.5215213,Diseased,26
-0.56422436,17.646175,Diseased,26
-3.6294003,14.718358,Diseased,26
-3.5545518,14.552051,Diseased,26
-4.6829753,10.121584,Diseased,26
13.020684,-1.3615134,Diseased,26
12.164177,-0.89483213,Diseased,26
13.258533,-0.36903113,Diseased,26
14.390257,0.68145096,Diseased,26
15.776778,1.3551402,Diseased,26
12.516214,1.5524843,Diseased,26
14.394312,-0.23087402,Diseased,26
-0.08536242,18.536736,Diseased,26
-2.5681937,0.21188703,Diseased,26
14.397929,-1.4847741,Diseased,26
-4.807988,2.1253624,Diseased,26
12.151306,-1.8996361,Diseased,26
1.3764731,17.987188,Diseased,26
16.653713,-0.10233262,Diseased,26
13.73331,2.5536737,Diseased,26
-1.7627617,14.000565,Control,81
6.7228694,22.578588,Diseased,26
12.806226,1.7244629,Diseased,26
14.797928,-0.5093779,Diseased,26
14.4137945,2.261629,Diseased,26
14.372567,1.5078923,Diseased,26
15.115683,-0.015488998,Diseased,26
-4.828151,2.122662,Diseased,26
15.144677,-1.6965693,Diseased,26
11.413272,-0.40447164,Diseased,26
3.3691669,15.886278,Diseased,26
13.332799,0.12550911,Diseased,26
-1.9525789,-0.40867713,Diseased,26
0.105169244,19.38846,Diseased,26
15.085615,-0.24176413,Diseased,26
4.8166966,14.211331,Diseased,26
13.086034,0.46063173,Diseased,26
14.395791,0.26040563,Diseased,26
14.782284,1.8660958,Diseased,26
14.419622,2.2306252,Diseased,26
14.493826,1.1784937,Diseased,26
15.130438,-2.2486694,Diseased,26
-3.6729107,10.59312,Diseased,26
2.3241236,15.667291,Diseased,26
14.431782,1.785484,Diseased,26
13.915807,-0.23321155,Diseased,26
1.5957938,17.86786,Diseased,26
-3.9925926,14.161006,Diseased,26
3.8478696,13.09917,Diseased,26
-1.7294346,18.958508,Diseased,26
-5.72567,2.056516,Diseased,26
1.8716733,17.780611,Diseased,26
13.823903,0.1169081,Diseased,26
12.593119,-1.1544237,Diseased,26
12.113182,0.39412314,Diseased,26
11.885483,1.6910161,Diseased,26
13.630106,0.19220856,Diseased,26
4.321181,13.602743,Diseased,26
15.259634,-0.5983993,Diseased,26
15.821107,1.0277662,Diseased,26
11.498737,0.19342202,Diseased,26
15.685119,0.31490222,Diseased,26
13.236882,-1.3747437,Diseased,26
14.761394,1.8704346,Diseased,26
6.0694137,15.062865,Control,81
3.6487832,14.232742,Diseased,26
11.196233,-0.741754,Diseased,26
14.249835,-0.60506666,Diseased,26
11.702062,19.924105,Diseased,26
11.432111,0.07942081,Diseased,26
5.4319816,15.786154,Diseased,26
3.1045678,13.78138,Diseased,26
-4.093519,1.5340906,Diseased,26
14.836313,0.30649126,Diseased,26
13.48144,-2.5135796,Diseased,26
3.759363,14.218072,Diseased,26
-1.8320582,21.145897,Diseased,26
14.215,-0.8481098,Diseased,26
13.220058,-0.2598118,Diseased,26
14.137494,1.9604261,Diseased,26
3.6612973,9.178512,Diseased,48
2.1189125,17.002522,Diseased,26
12.84653,0.49420452,Diseased,26
15.777306,0.9623725,Diseased,26
-3.497618,10.677634,Diseased,26
11.638325,-0.736345,Diseased,26
13.735998,1.0346522,Diseased,26
4.72466,17.00203,Diseased,26
4.006828,14.089131,Diseased,26
13.163682,-1.2052683,Diseased,26
3.3386495,8.221535,Diseased,26
15.094015,0.23449229,Diseased,26
14.940247,-1.245375,Diseased,26
3.4994586,14.980122,Diseased,26
11.746445,-0.6234522,Diseased,26
-4.192705,1.7220855,Diseased,26
12.772915,1.0789386,Diseased,26
1.9381684,15.9437275,Diseased,26
-0.14362288,15.418628,Diseased,26
-1.1015234,15.819461,Diseased,26
12.605329,-2.22316,Diseased,26
14.937923,-0.25505415,Diseased,26
16.402151,0.62632,Diseased,26
11.177123,-0.7486788,Diseased,26
14.435549,-2.201889,Diseased,26
12.7622,-1.1239824,Diseased,26
13.155168,0.9116022,Diseased,26
12.142025,0.00074472424,Diseased,26
14.312258,-1.3668501,Diseased,26
-5.903263,2.8461993,Diseased,26
-1.1837057,15.740288,Diseased,26
13.650357,-0.68034726,Diseased,26
15.067473,-0.57075,Diseased,26
13.174887,-0.48056605,Diseased,26
4.937579,15.49831,Diseased,26
12.646276,-2.201703,Diseased,26
15.343149,-1.0451708,Diseased,26
3.238696,18.285109,Control,81
6.023676,14.797708,Control,81
15.273729,-0.66283363,Diseased,26
13.225062,-1.327308,Diseased,26
0.48636118,15.630255,Diseased,26
14.959508,1.4882433,Diseased,26
14.636137,0.4549609,Diseased,26
-4.2777205,13.164688,Diseased,26
-1.6699141,18.957363,Diseased,26
15.113924,0.059925478,Diseased,26
15.233356,-0.53596896,Diseased,26
-4.484083,12.627624,Diseased,26
13.895721,1.2721022,Diseased,26
2.675883,15.75036,Control,81
3.090635,14.368278,Diseased,26
-2.4301407,14.766494,Diseased,26
13.203579,-1.5644046,Diseased,26
0.88270974,19.808504,Diseased,26
11.68622,1.3789822,Diseased,26
14.704365,-1.5321685,Diseased,26
-1.539997,0.1957677,Diseased,26
-2.3469033,0.36123735,Diseased,26
15.128169,0.48654905,Diseased,26
15.91646,0.9729761,Diseased,26
13.393786,-0.6011282,Diseased,26
13.68328,-0.5152079,Diseased,26
3.6038089,17.317595,Diseased,26
13.759269,0.10392734,Diseased,26
-1.3823724,20.4802,Diseased,26
-0.12689357,15.4346075,Diseased,26
-0.58438814,17.638474,Diseased,26
-4.770936,13.833942,Diseased,26
13.071298,-0.69217813,Diseased,26
5.780315,16.296217,Control,81
12.681185,-0.48918554,Diseased,26
14.753102,-1.466706,Diseased,26
-6.0211015,9.109511,Diseased,26
2.2099755,18.580217,Diseased,26
-4.9828935,12.087902,Diseased,26
13.731484,2.1872494,Diseased,26
3.9176898,17.1859,Control,81
13.272876,-0.3370935,Diseased,26
-2.3406718,0.35137513,Diseased,26
1.9460318,17.106539,Diseased,26
-1.5052011,19.238699,Diseased,26
12.307622,0.86391884,Diseased,26
15.800058,-0.11345464,Diseased,26
15.851412,0.5036726,Diseased,26
3.1344678,8.063158,Diseased,26
3.9241014,11.746812,Diseased,26
14.445844,-2.6550617,Diseased,26
-4.9943585,12.504499,Diseased,26
14.1986885,-1.1662663,Diseased,26
1.9934099,17.510872,Diseased,26
-0.15975635,18.35177,Control,81
-2.4541638,-0.62982905,Diseased,26
3.1878567,14.564788,Diseased,48
-2.7240283,-9.876187,Diseased,26
-5.891915,2.5543928,Diseased,26
-4.901983,6.3401904,Control,81
2.4646118,15.068385,Diseased,26
15.881579,0.97413063,Diseased,26
16.337046,1.078482,Diseased,26
12.753858,0.9909147,Diseased,26
1.9225458,17.205393,Diseased,26
12.974516,0.74945754,Diseased,26
14.069072,0.100712866,Diseased,26
13.91185,-0.5571858,Diseased,26
13.328352,-1.264119,Diseased,26
11.731874,19.88533,Diseased,26
14.34939,0.17677647,Diseased,26
12.900455,1.1047467,Diseased,26
-0.5712609,15.364262,Diseased,26
-4.9020896,6.8344183,Control,81
5.904556,16.351206,Diseased,26
-3.6278536,10.689665,Diseased,26
2.4114013,15.987466,Diseased,26
15.814156,-1.2851712,Diseased,26
14.8912945,-1.0781192,Diseased,26
-1.0910367,17.67031,Diseased,26
0.5966057,15.754216,Diseased,26
12.492683,-0.19390993,Diseased,26
13.8335085,-1.7324352,Diseased,26
12.786084,0.084730424,Diseased,26
13.223432,-1.1971608,Diseased,26
-1.2764031,18.911602,Diseased,26
14.687981,-0.538527,Diseased,26
13.104025,0.518341,Diseased,26
15.574991,0.42675912,Diseased,26
14.017995,0.49679703,Diseased,26
15.085813,16.652775,Diseased,26
16.399847,0.6230078,Diseased,26
15.859905,-0.1246587,Diseased,26
3.8337188,18.540592,Diseased,26
13.838922,0.02192487,Diseased,26
11.720067,1.3539233,Diseased,26
-3.6670141,10.734736,Diseased,26
2.0779178,14.7589035,Diseased,26
-2.4776096,14.7408,Diseased,26
14.503454,-0.18527535,Diseased,26
16.385527,0.6520788,Diseased,26
12.989917,-0.38855076,Diseased,26
15.354214,1.7153686,Diseased,26
1.0071965,16.55239,Diseased,26
3.919912,15.167186,Diseased,26
3.0553226,10.996711,Diseased,26
13.402185,0.39038748,Diseased,26
-5.239002,6.1756043,Control,81
0.257986,16.434559,Diseased,26
-2.9674842,14.772988,Diseased,26
13.640499,1.6957113,Diseased,26
12.782599,0.12240475,Diseased,26
14.104536,0.9545709,Diseased,26
2.7916076,15.023373,Diseased,26
-1.8404471,21.15174,Diseased,26
14.319049,-0.49959952,Diseased,26
-5.085279,8.02637,Diseased,26
14.2036915,-1.6787862,Diseased,26
15.446883,-1.3621377,Diseased,26
2.084209,14.704182,Diseased,26
12.814109,0.06671007,Diseased,26
13.778386,-0.30449808,Diseased,26
14.327468,0.6777003,Control,81
5.8256364,16.866608,Diseased,26
-3.8061314,1.3421967,Diseased,26
-5.988047,10.991106,Diseased,26
15.762571,-0.5244835,Diseased,26
1.6135454,18.693165,Control,81
14.337067,0.14013518,Diseased,26
15.426432,-1.3451818,Diseased,26
14.664797,0.6497614,Diseased,26
12.610231,-1.9175602,Diseased,26
4.25147,14.026265,Diseased,26
2.107554,17.454268,Diseased,26
3.3984575,15.564464,Diseased,26
12.460102,0.1399017,Diseased,26
5.3241463,14.662266,Diseased,26
12.764465,1.8806784,Diseased,26
-1.6661484,18.948193,Diseased,26
-3.7334268,10.085303,Diseased,26
14.877111,1.704867,Diseased,26
14.1523285,1.6638364,Diseased,26
14.060262,0.04181217,Diseased,26
13.982794,-1.224081,Diseased,26
-4.5583925,8.547339,Diseased,26
-3.1858463,0.9816469,Diseased,26
13.687079,-0.051540405,Diseased,26
0.6895237,18.576614,Control,81
14.758151,-0.20258185,Diseased,26
0.85174596,17.871641,Diseased,26
14.730119,-0.48399866,Diseased,26
12.409521,-1.6708398,Diseased,26
13.738478,2.131926,Diseased,26
5.5897126,17.179264,Diseased,26
3.7530816,15.754336,Control,81
11.905615,-1.0830716,Diseased,26
12.201645,-1.873008,Diseased,26
-8.205035,3.2499006,Diseased,26
-4.9482985,19.45692,Diseased,26
0.593641,16.21137,Diseased,26
12.52929,-0.9410455,Diseased,26
14.819346,2.2454326,Diseased,26
12.858485,-0.5624671,Diseased,26
11.263355,-1.1697289,Diseased,26
14.282945,-0.41523707,Diseased,26
15.34327,1.5084524,Diseased,26
5.3726683,13.386537,Diseased,26
14.082495,-1.1873845,Diseased,26
12.802415,-0.83663595,Diseased,26
-2.6906278,-9.908938,Diseased,26
-5.689559,2.0777245,Diseased,26
-0.041798674,17.849867,Diseased,26
14.135346,-0.47099325,Diseased,26
11.723639,-0.26540345,Diseased,26
-2.0274937,1.4583434,Diseased,26
12.445494,0.0967173,Diseased,26
-4.917827,6.5607877,Control,81
13.25395,0.9298645,Diseased,26
-1.1082935,17.630138,Control,81
12.7637005,-0.66958976,Diseased,26
11.940034,-1.7355682,Diseased,26
-8.236249,3.2221043,Diseased,26
14.138444,0.55735755,Diseased,26
11.435815,-0.3580402,Diseased,26
14.020024,-1.9051769,Diseased,26
-2.1696637,1.3660668,Diseased,26
12.521146,-0.13503054,Diseased,26
13.262569,-0.14684932,Diseased,26
12.329812,1.0444908,Diseased,26
4.4824,16.535297,Control,81
5.707344,14.845481,Diseased,26
16.010479,1.336606,Diseased,26
13.120182,0.46866664,Diseased,26
0.95146984,16.510672,Diseased,26
11.762204,0.9146166,Diseased,26
-1.2712938,20.325562,Control,81
13.523653,-1.8489208,Diseased,26
1.5507427,18.7624,Control,81
15.756598,-0.5401767,Diseased,26
14.56787,0.90439796,Diseased,26
3.1669035,16.193785,Control,81
-3.9666886,11.467283,Diseased,26
11.163842,0.35559916,Diseased,26
-4.0149727,11.547673,Diseased,26
13.366262,0.7851852,Diseased,26
5.4285374,15.998023,Control,81
-2.866523,1.7144088,Diseased,26
14.351824,-0.17665955,Diseased,26
-1.9675274,12.5428,Diseased,26
12.043335,0.6628333,Diseased,26
-1.8283498,13.76378,Diseased,26
14.01545,-2.3716314,Diseased,26
13.537035,2.2559197,Diseased,26
13.098859,1.585202,Diseased,26
-4.6755567,13.199645,Diseased,26
-2.2893016,11.413071,Diseased,26
14.185985,-2.0852025,Diseased,26
12.907793,0.117538996,Diseased,26
15.915712,1.0129029,Diseased,26
14.846026,-1.368721,Diseased,26
3.101871,15.536625,Diseased,26
12.133619,-1.9074768,Diseased,26
12.164475,-0.8155383,Diseased,26
-4.9145484,6.349008,Control,81
14.9567375,0.9207371,Diseased,26
15.137356,-1.4817815,Diseased,26
-3.5821955,11.019626,Diseased,26
4.6327972,14.509745,Diseased,26
13.2503805,1.0772061,Diseased,26
12.087275,-0.66556734,Diseased,26
16.385992,1.070028,Diseased,26
13.205342,-1.1197037,Diseased,26
12.504784,0.0827089,Diseased,26
15.621866,0.61465186,Diseased,26
13.4316225,-0.11878217,Diseased,26
-3.6440206,15.280547,Diseased,26
3.9339,14.577241,Diseased,26
13.965362,-0.40727553,Diseased,26
-1.9941695,13.7697735,Diseased,26
11.903963,-0.85307735,Diseased,26
13.808773,-0.96346253,Diseased,26
14.707198,0.31062818,Diseased,26
12.173255,-0.81412536,Diseased,26
-4.3596315,9.639421,Diseased,26
2.9151986,14.993113,Diseased,26
-5.039507,7.8074827,Diseased,26
-0.14232638,19.289032,Diseased,26
13.752133,0.381509,Diseased,26
3.9090455,18.464668,Diseased,26
13.323344,-1.2898468,Diseased,26
12.336084,-0.34177092,Diseased,26
14.677326,-0.5681048,Diseased,26
6.023725,14.921878,Diseased,26
14.602949,1.0735245,Diseased,26
-3.9384606,11.41289,Diseased,26
5.8696117,14.678697,Control,81
14.198757,-0.39820495,Diseased,26
13.401241,-0.24962956,Diseased,26
-3.9879122,14.13133,Diseased,26
15.796521,-0.755,Diseased,26
-1.2338965,16.948336,Diseased,26
16.129229,-0.9533105,Diseased,26
5.444509,13.433213,Diseased,26
15.152268,0.46009806,Diseased,26
14.707597,-0.8246995,Diseased,26
12.464633,0.047713466,Diseased,26
-5.6811223,2.2620485,Diseased,26
-2.4049323,-0.093503095,Diseased,26
14.287122,-1.4456698,Diseased,26
12.434505,1.4604434,Diseased,26
5.4616227,13.4570675,Diseased,26
0.9834139,15.85823,Diseased,26
12.470881,1.50562,Diseased,26
12.884906,-0.3266997,Diseased,26
5.2677817,13.232782,Diseased,26
14.494672,-0.115692206,Diseased,26
11.694394,1.3789625,Diseased,26
-4.7954483,11.480978,Diseased,26
14.9702,0.4607615,Diseased,26
0.22441068,15.176272,Diseased,26
14.243903,0.44483384,Diseased,26
12.505741,0.21065968,Diseased,26
13.755472,1.3050395,Diseased,26
-4.952505,19.462284,Diseased,26
13.210659,1.3933015,Diseased,26
3.9649463,9.750128,Diseased,52
14.556254,-2.202771,Diseased,26
4.60561,15.358575,Control,81
-5.010946,6.3385863,Control,81
13.730405,-1.7315129,Diseased,26
-3.3759778,11.755976,Diseased,26
5.5447884,14.933174,Diseased,26
2.1306791,16.246473,Diseased,26
1.2718058,16.133036,Diseased,26
14.599476,0.1477407,Diseased,26
13.648905,-0.5204959,Diseased,26
15.378639,1.0492711,Diseased,26
13.645824,-0.19966082,Diseased,26
12.121108,-1.5138476,Diseased,26
13.947536,-2.4073253,Diseased,26
12.953287,1.1806879,Diseased,26
13.72206,1.3120358,Diseased,26
14.479906,-1.1420289,Diseased,26
-1.5226293,12.109972,Diseased,26
5.590085,17.164019,Control,81
15.51273,-0.61153704,Diseased,26
-4.506537,8.923078,Diseased,26
14.920559,-1.7100372,Diseased,26
15.582271,-1.9756218,Diseased,26
15.109175,1.8425637,Diseased,26
14.045258,1.1823498,Diseased,26
16.450289,-0.44771832,Diseased,26
14.032485,0.8130368,Diseased,26
12.912479,-1.2008346,Diseased,26
13.651916,-0.07145962,Diseased,26
-4.4480767,1.8962646,Diseased,26
13.674951,0.8075857,Diseased,26
