x,y,phenotype,dataset
-37.175137,22.412758,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-28.059065,52.69184,Diseased,26
-60.70917,7.5448933,Diseased,26
-70.07802,4.7857904,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-43.019,-32.718407,Diseased,26
-83.03122,10.859587,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-69.998726,11.308999,Diseased,26
15.025379,-15.580225,Diseased,26
-81.024315,10.978588,Control,81
15.025379,-15.580225,Diseased,26
-15.337266,56.306324,Diseased,26
15.025379,-15.580225,Diseased,26
-11.627137,43.223923,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-39.69029,-31.028877,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
45.621754,70.54852,Diseased,26
-37.740173,3.2305114,Diseased,26
15.025379,-15.580225,Diseased,26
-5.6689453,38.33146,Diseased,26
-69.9469,-21.279995,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-19.433681,66.98055,Diseased,26
43.858616,28.96298,Diseased,52
-74.8957,24.755495,Diseased,26
-35.527702,61.046566,Diseased,26
5.916857,81.323105,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-37.591705,23.417692,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-9.306272,54.31849,Diseased,26
15.025379,-15.580225,Diseased,26
-9.221546,92.95215,Control,81
15.025379,-15.580225,Diseased,26
-60.348248,23.452414,Diseased,26
-55.68797,-23.490694,Diseased,26
-4.5046973,38.575687,Diseased,26
-65.75659,-24.788708,Control,81
-68.604836,-29.560844,Diseased,26
-67.802704,-30.1543,Control,81
16.725607,67.71215,Diseased,26
15.025379,-15.580225,Diseased,26
5.476728,82.63989,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-54.898396,21.06189,Diseased,26
-76.787476,4.822733,Control,81
15.025379,-15.580225,Diseased,26
33.426537,48.35262,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-49.90239,8.907043,Diseased,26
15.025379,-15.580225,Diseased,26
35.676308,68.1818,Diseased,26
-72.9333,32.626854,Diseased,48
36.40421,44.800343,Diseased,26
15.025379,-15.580225,Diseased,26
-47.72471,-44.66558,Diseased,26
69.39013,28.45012,Diseased,14
15.025379,-15.580225,Diseased,26
-0.6828919,45.496918,Diseased,26
-26.971163,44.968487,Diseased,26
35.71255,62.901802,Diseased,26
15.025379,-15.580225,Diseased,26
-36.315384,45.36589,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
4.7150536,82.133644,Diseased,26
15.025379,-15.580225,Diseased,26
26.360563,42.931305,Diseased,26
-24.165031,49.71858,Diseased,26
-60.967525,21.619123,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-2.300057,72.130905,Diseased,26
-6.227767,94.50889,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
23.958,38.144646,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-81.68319,-15.526645,Diseased,26
39.719563,60.616974,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-58.04278,-14.51609,Control,81
-87.32208,9.542509,Diseased,26
15.025379,-15.580225,Diseased,26
-18.064472,75.2139,Diseased,26
-45.093857,-24.411064,Diseased,26
40.656544,50.100826,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-32.564667,1.0564728,Diseased,26
15.025379,-15.580225,Diseased,26
-29.070318,29.995754,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-52.84577,14.39717,Diseased,26
15.025379,-15.580225,Diseased,26
-71.68135,21.378008,Diseased,26
15.025379,-15.580225,Diseased,26
8.413947,46.84063,Diseased,26
-41.114098,19.412592,Diseased,26
-55.235374,25.138449,Diseased,48
-81.63634,3.537454,Control,81
15.025379,-15.580225,Diseased,26
-46.677895,-27.220419,Diseased,26
15.025379,-15.580225,Diseased,26
-73.14952,5.534129,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-7.9191446,38.141598,Diseased,26
29.663897,44.95829,Diseased,26
33.98715,61.839836,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-46.699207,-14.572423,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-54.682877,9.568415,Diseased,26
41.335857,59.87823,Diseased,26
15.025379,-15.580225,Diseased,26
-14.31551,69.837135,Diseased,26
37.366646,50.01085,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
36.43657,49.427677,Diseased,26
-8.316483,50.757103,Diseased,26
15.025379,-15.580225,Diseased,26
-55.280636,22.746006,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
10.104069,35.058258,Diseased,26
-50.33191,8.094971,Diseased,26
-54.296726,-1.1117537,Control,81
15.025379,-15.580225,Diseased,26
-81.91515,-15.313096,Diseased,26
-8.82624,79.25332,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-47.76037,-27.06841,Diseased,26
-54.011356,1.1045517,Diseased,26
15.025379,-15.580225,Diseased,26
-39.527874,17.783588,Diseased,26
40.573277,51.202114,Diseased,26
15.025379,-15.580225,Diseased,26
-46.308064,-38.166473,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
55.732613,20.020596,Diseased,48
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.44043,7.083244,Control,81
-36.707615,13.766764,Diseased,26
-45.218987,-3.2705572,Diseased,26
-15.477564,59.568207,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-57.134842,20.560959,Diseased,26
-47.758377,-27.232702,Diseased,26
35.676296,68.18178,Diseased,26
15.025379,-15.580225,Diseased,26
-58.845734,11.920304,Diseased,26
-30.692408,48.736477,Diseased,26
15.025379,-15.580225,Diseased,26
-65.2197,-26.877705,Diseased,26
-44.5507,-8.104878,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-63.943947,-25.72318,Diseased,26
-66.08235,-35.196426,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-28.885761,60.70744,Diseased,26
44.970776,30.6977,Diseased,20
36.888428,56.21899,Diseased,26
-21.630959,70.1318,Diseased,26
-72.280334,-11.582488,Diseased,26
-39.215042,16.968513,Diseased,26
-44.890537,53.70672,Diseased,26
16.529722,68.01478,Control,44
15.025379,-15.580225,Diseased,26
46.957516,51.492733,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-21.461847,56.622063,Diseased,26
15.025379,-15.580225,Diseased,26
44.49391,29.529428,Diseased,54
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
58.45836,19.734404,Diseased,52
15.025379,-15.580225,Diseased,26
-36.77618,16.341757,Diseased,26
-17.426517,75.94129,Control,81
15.025379,-15.580225,Diseased,26
-2.5800247,96.59507,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
49.04414,60.522137,Diseased,26
-4.8855247,52.321606,Diseased,26
36.54326,41.972393,Diseased,26
15.025379,-15.580225,Diseased,26
-67.64997,0.42119038,Diseased,26
-37.305286,47.375202,Diseased,26
15.025379,-15.580225,Diseased,26
-49.354763,22.935925,Diseased,26
42.22921,50.018913,Diseased,26
-42.85243,50.014908,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
61.804226,22.711372,Diseased,26
-13.114369,47.828136,Diseased,26
-78.27092,-12.931903,Control,81
69.82901,29.67359,Diseased,26
-74.51149,29.427027,Diseased,26
-18.432787,68.29011,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-82.19809,16.574837,Diseased,26
41.578407,50.73025,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
37.436375,42.361088,Diseased,26
37.68136,41.63854,Diseased,26
38.855515,57.802887,Diseased,26
15.025379,-15.580225,Diseased,26
-40.762833,49.408134,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-52.058838,18.92579,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-85.30362,-9.857963,Control,81
-52.557922,-30.109446,Diseased,26
15.025379,-15.580225,Diseased,26
-54.686268,12.281693,Diseased,26
-67.463745,-33.8596,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-5.4624825,51.897007,Diseased,26
15.025379,-15.580225,Diseased,26
-47.78426,-42.76028,Diseased,26
5.918097,81.325325,Diseased,26
15.025379,-15.580225,Diseased,26
-47.605762,-39.017063,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
49.878887,54.97883,Diseased,26
-34.548264,1.5651315,Diseased,26
60.25921,22.209404,Diseased,52
15.025379,-15.580225,Diseased,26
-40.89606,-33.1648,Diseased,26
39.4235,56.47664,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-46.2939,-11.156588,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-36.87192,46.72023,Diseased,26
-67.13317,-20.255417,Diseased,26
-10.374153,92.65471,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-85.35386,-9.749303,Control,81
15.025379,-15.580225,Diseased,26
-55.329502,17.876097,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-48.203503,-21.18454,Diseased,26
-3.2167776,96.3171,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
44.26025,30.830544,Diseased,48
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-34.880016,40.806293,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-70.9583,-3.6295888,Diseased,26
15.025379,-15.580225,Diseased,26
-29.070314,29.995754,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
71.934685,28.466936,Diseased,54
15.025379,-15.580225,Diseased,26
-78.16441,-11.908664,Control,81
-59.644375,13.125999,Diseased,26
-27.969957,63.83708,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-48.893867,-24.867958,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-51.43641,-43.61516,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
68.33747,29.719255,Diseased,26
35.65379,63.7902,Diseased,26
-36.85556,60.521904,Control,81
-56.73019,-25.58905,Diseased,26
15.025379,-15.580225,Diseased,26
11.041742,34.647465,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-83.58773,-10.05339,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-36.45603,61.048237,Diseased,26
36.76818,62.956238,Diseased,26
15.025379,-15.580225,Diseased,26
-35.61249,18.005722,Diseased,26
15.025379,-15.580225,Diseased,26
-37.498096,46.2874,Diseased,26
-46.656628,-24.593218,Diseased,26
15.025379,-15.580225,Diseased,26
-47.93101,-6.1337667,Diseased,26
-48.698364,-18.450695,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-8.235524,49.822895,Diseased,26
8.306376,29.735111,Diseased,26
15.025379,-15.580225,Diseased,26
-41.317688,-33.537395,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-48.31386,-44.02145,Diseased,26
-42.952747,-7.808861,Diseased,26
15.025379,-15.580225,Diseased,26
-84.28048,-10.109866,Diseased,26
50.378754,57.66932,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-37.148094,-21.391619,Diseased,26
-46.687336,-4.7159905,Control,81
-30.899878,21.698856,Diseased,26
-84.28046,-10.109868,Diseased,26
15.025379,-15.580225,Diseased,26
-33.231133,2.5156498,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-81.79699,-15.799446,Diseased,26
3.6968248,73.37035,Diseased,26
-54.820515,-24.933792,Diseased,26
15.025379,-15.580225,Diseased,26
-37.170372,22.55707,Diseased,26
37.39239,55.673,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.137962,-27.796228,Control,81
-70.99782,17.625868,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-82.08235,-15.789306,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-78.51854,2.840067,Control,81
15.025379,-15.580225,Diseased,26
-64.06867,16.050348,Control,81
-31.665606,36.193142,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-52.657333,-30.189003,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-7.112163,30.884508,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-28.512012,32.177097,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-2.6693296,96.43829,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-44.12025,-0.87277436,Diseased,26
-48.49419,8.825419,Diseased,26
15.025379,-15.580225,Diseased,26
-76.85751,23.85347,Control,81
15.025379,-15.580225,Diseased,26
2.1948466,73.85809,Diseased,26
15.025379,-15.580225,Diseased,26
-48.41518,-18.023481,Diseased,26
-71.65142,-14.035063,Control,81
-69.730446,-5.964198,Control,81
53.1027,39.430573,Diseased,26
47.186092,66.65432,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
41.19487,49.67631,Diseased,26
15.025379,-15.580225,Diseased,26
-62.568253,1.2138463,Diseased,26
15.025379,-15.580225,Diseased,26
-44.91749,-14.40904,Diseased,26
-76.932884,-12.029758,Control,81
7.95111,46.199707,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-76.274055,24.250216,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-2.94253,95.80481,Control,81
-70.11283,9.949588,Control,81
15.025379,-15.580225,Diseased,26
-50.289474,-43.904976,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
35.628773,62.00751,Diseased,26
15.025379,-15.580225,Diseased,26
-81.36133,-11.750723,Control,81
15.025379,-15.580225,Diseased,26
-84.56432,-10.112802,Diseased,26
15.025379,-15.580225,Diseased,26
-48.308846,-40.10235,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-45.83046,-27.674053,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-7.923573,38.139553,Diseased,26
-3.9062896,96.29269,Control,81
15.025379,-15.580225,Diseased,26
-60.116634,-13.898477,Diseased,26
2.1948466,73.85809,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-62.643,10.108294,Diseased,26
15.025379,-15.580225,Diseased,26
-79.7977,9.76172,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-48.54502,-43.185436,Diseased,26
48.55157,53.53672,Diseased,26
15.025379,-15.580225,Diseased,26
-44.530605,-25.03362,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-1.2382375,47.049564,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-2.8133075,76.34505,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-56.059822,22.881052,Diseased,26
-36.12417,48.68739,Diseased,26
-44.577103,-5.87224,Diseased,26
-14.315383,69.836815,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
53.58695,38.678345,Diseased,26
15.025379,-15.580225,Diseased,26
56.14711,20.076092,Diseased,48
15.025379,-15.580225,Diseased,26
-5.6687336,38.327156,Diseased,26
15.025379,-15.580225,Diseased,26
40.42718,50.21575,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-67.55645,-20.239882,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-47.344414,-17.913614,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-67.23953,-0.019083139,Diseased,26
-19.603857,68.126526,Diseased,26
15.025379,-15.580225,Diseased,26
40.885986,33.000225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-84.05086,8.999,Diseased,26
-49.88414,9.273995,Diseased,26
42.028915,30.051506,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-5.243683,31.682777,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.527603,-27.538837,Control,81
-39.4338,-20.37592,Diseased,26
-26.345701,35.880405,Diseased,26
-34.43863,28.477877,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-77.08496,19.637154,Control,81
-32.95718,39.640404,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-32.564724,1.0564221,Diseased,26
-30.567125,62.540165,Diseased,26
15.025379,-15.580225,Diseased,26
-2.2682297,72.06653,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-42.224545,-1.8807461,Diseased,26
-21.461752,56.622223,Diseased,26
15.025379,-15.580225,Diseased,26
-57.39336,-39.398357,Control,81
34.641342,60.940956,Diseased,26
-26.362103,21.824203,Diseased,26
15.025379,-15.580225,Diseased,26
5.91683,81.323074,Diseased,26
15.025379,-15.580225,Diseased,26
-52.058838,18.92579,Diseased,26
46.003517,30.116278,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
61.42676,22.959827,Diseased,52
15.025379,-15.580225,Diseased,26
52.817837,30.28271,Diseased,48
-44.403187,-33.20505,Diseased,26
15.025379,-15.580225,Diseased,26
-45.04518,-2.1245494,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-32.58439,62.557037,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
40.724503,33.222874,Diseased,26
23.904463,37.89244,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-36.39923,65.305855,Diseased,26
-26.082502,61.312904,Diseased,26
15.025379,-15.580225,Diseased,26
-60.39828,-4.842565,Control,81
15.025379,-15.580225,Diseased,26
-41.836056,-25.882292,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-60.276875,2.0785782,Diseased,26
15.025379,-15.580225,Diseased,26
60.188023,21.936167,Diseased,52
15.025379,-15.580225,Diseased,26
-74.28572,30.490265,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-32.655293,23.47199,Diseased,26
-35.364304,57.90452,Diseased,26
62.316093,24.844973,Diseased,52
-13.33506,62.920055,Diseased,26
-42.084274,-11.217869,Diseased,26
-34.058838,22.565104,Diseased,26
-36.315212,48.063,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-50.409363,21.083864,Diseased,26
-11.46308,96.10724,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-64.346344,-24.71278,Control,81
-9.116068,93.29653,Control,81
15.025379,-15.580225,Diseased,26
-11.309994,59.532078,Diseased,26
-47.47557,-26.931952,Diseased,26
38.86115,60.92753,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-25.2049,19.243013,Diseased,26
4.7154408,82.13385,Diseased,26
-5.3135915,31.256565,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
47.230633,58.80276,Diseased,26
15.025379,-15.580225,Diseased,26
-11.294052,55.972176,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-7.5843425,37.746376,Diseased,26
15.025379,-15.580225,Diseased,26
-14.890536,68.14379,Diseased,26
15.025379,-15.580225,Diseased,26
38.18962,60.901543,Diseased,26
-60.45795,-16.240997,Diseased,26
-48.005276,-42.88862,Diseased,26
15.025379,-15.580225,Diseased,26
-47.573814,21.222292,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-14.996451,78.57833,Control,81
66.86889,27.90703,Diseased,48
15.025379,-15.580225,Diseased,26
-9.408852,78.57116,Diseased,26
15.025379,-15.580225,Diseased,26
-66.07088,0.5581339,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-49.85286,-12.05398,Diseased,26
-26.79356,43.028446,Diseased,26
15.025379,-15.580225,Diseased,26
-34.627316,64.47044,Diseased,26
15.025379,-15.580225,Diseased,26
-71.87958,-3.9660015,Diseased,26
50.544327,59.55849,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-59.222916,-1.8252009,Diseased,26
-31.243258,52.07219,Diseased,26
15.025379,-15.580225,Diseased,26
-65.15369,-28.053879,Control,81
15.025379,-15.580225,Diseased,26
8.710494,33.73822,Diseased,26
-64.30495,-27.603273,Control,81
50.31953,60.72615,Diseased,26
-70.55969,-21.203442,Control,81
15.025379,-15.580225,Diseased,26
-34.522568,65.55808,Control,81
15.025379,-15.580225,Diseased,26
-30.009645,50.40562,Diseased,26
10.081353,49.27262,Diseased,26
15.025379,-15.580225,Diseased,26
-10.438566,95.785545,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-5.828326,96.89556,Control,81
-26.67689,19.735577,Diseased,26
15.025379,-15.580225,Diseased,26
-19.628803,73.147255,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-25.289156,41.49353,Diseased,26
-8.816807,95.03984,Control,81
-19.367613,55.486755,Diseased,26
-61.339386,6.1709404,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
27.688904,41.952915,Diseased,26
57.725063,19.781076,Diseased,52
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-42.332516,-19.953247,Diseased,26
0.9832019,78.20072,Diseased,26
35.156685,50.714485,Diseased,26
15.025379,-15.580225,Diseased,26
5.223905,35.725758,Diseased,26
15.025379,-15.580225,Diseased,26
-77.8066,-8.670424,Control,81
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
-44.089878,-10.699368,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
15.025379,-15.580225,Diseased,26
